reaction_id	category	confidence	ec	orig_status	residual_before	balanced_before	residual_after	balanced_after	patch	equation_before	equation_after	stoichiometry_before	stoichiometry_after
rxn30777	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) Ferulaldehyde <=> (1) NADP + (1) 5-Hydroxyconiferaldehyde	(1) NADPH + (1) O2 + (1) Ferulaldehyde + (1) H+ <=> (1) NADP + (1) 5-Hydroxyconiferaldehyde + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd01733:0:""Ferulaldehyde"";1:cpd00006:0:""NADP"";1:cpd08984:0:""5-Hydroxyconiferaldehyde"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd01733:0:""Ferulaldehyde"";1:cpd00006:0:""NADP"";1:cpd08984:0:""5-Hydroxyconiferaldehyde"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30779	proton_water	deterministic	null	MI:H:-3/O:-1|CI:-1	H:-3,O:-1,charge:-1	False		True	1 H2O -> products; 1 H+ -> products	(1) O2 + (1) 2-Oxoglutarate + (1) Gibberellin A8 <=> (1) CO2 + (1) Succinate + (1) Gibberellin A8-catabolite	(1) O2 + (1) 2-Oxoglutarate + (1) Gibberellin A8 <=> (1) CO2 + (1) Succinate + (1) Gibberellin A8-catabolite + (1) H2O + (1) H+	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd02249:0:""Gibberellin A8"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd08668:0:""Gibberellin A8-catabolite"""	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd02249:0:""Gibberellin A8"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd08668:0:""Gibberellin A8-catabolite"";1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30781	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) NAD + (1) Ferulaldehyde <=> (1) NADH + (1) Ferulate	(1) NAD + (1) Ferulaldehyde + (1) H2O <=> (1) NADH + (1) Ferulate + (2) H+	"-1:cpd00003:0:""NAD"";-1:cpd01733:0:""Ferulaldehyde"";1:cpd00004:0:""NADH"";1:cpd01059:0:""Ferulate"""	"-1:cpd00003:0:""NAD"";-1:cpd01733:0:""Ferulaldehyde"";1:cpd00004:0:""NADH"";1:cpd01059:0:""Ferulate"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30782	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) NADP + (1) Ferulaldehyde <=> (1) NADPH + (1) Ferulate	(1) NADP + (1) Ferulaldehyde + (1) H2O <=> (1) NADPH + (1) Ferulate + (2) H+	"-1:cpd00006:0:""NADP"";-1:cpd01733:0:""Ferulaldehyde"";1:cpd00005:0:""NADPH"";1:cpd01059:0:""Ferulate"""	"-1:cpd00006:0:""NADP"";-1:cpd01733:0:""Ferulaldehyde"";1:cpd00005:0:""NADPH"";1:cpd01059:0:""Ferulate"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30788	proton_water	deterministic	null	MI:H:4/O:2	H:+4,O:+2	False		True	2 H2O -> reactants	(1) 3-Indoleacetonitrile <=> (1) NH3 + (1) Indoleacetate	(1) 3-Indoleacetonitrile + (2) H2O <=> (1) NH3 + (1) Indoleacetate	"-1:cpd01881:0:""3-Indoleacetonitrile"";1:cpd00013:0:""NH3"";1:cpd00703:0:""Indoleacetate"""	"-1:cpd01881:0:""3-Indoleacetonitrile"";1:cpd00013:0:""NH3"";1:cpd00703:0:""Indoleacetate"";-2:cpd00001:0:""H2O"""
rxn30791	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Glucobrassicin <=> (1) beta-D-Glucose + (1) indol-3-ylacetothiohydroxamate-O-sulfonate	(1) Glucobrassicin + (1) H2O <=> (1) beta-D-Glucose + (1) indol-3-ylacetothiohydroxamate-O-sulfonate + (1) H+	"-1:cpd03467:0:""Glucobrassicin"";1:cpd00190:0:""beta-D-Glucose"";1:cpd24359:0:""indol-3-ylacetothiohydroxamate-O-sulfonate"""	"-1:cpd03467:0:""Glucobrassicin"";1:cpd00190:0:""beta-D-Glucose"";1:cpd24359:0:""indol-3-ylacetothiohydroxamate-O-sulfonate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30793	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) cis-3,4-Leucopelargonidin <=> (1) NADP + (1) Afzelechin	(1) NADPH + (1) cis-3,4-Leucopelargonidin + (1) H+ <=> (1) NADP + (1) Afzelechin + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd02289:0:""cis-3,4-Leucopelargonidin"";1:cpd00006:0:""NADP"";1:cpd06215:0:""Afzelechin"""	"-1:cpd00005:0:""NADPH"";-1:cpd02289:0:""cis-3,4-Leucopelargonidin"";1:cpd00006:0:""NADP"";1:cpd06215:0:""Afzelechin"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30794	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) Resivit <=> (1) NADP + (1) Cianidanol	(1) NADPH + (1) Resivit + (1) H+ <=> (1) NADP + (1) Cianidanol + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd03503:0:""Resivit"";1:cpd00006:0:""NADP"";1:cpd03970:0:""Cianidanol"""	"-1:cpd00005:0:""NADPH"";-1:cpd03503:0:""Resivit"";1:cpd00006:0:""NADP"";1:cpd03970:0:""Cianidanol"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30796	proton_water	deterministic	null	MI:H:-3/O:-1|CI:-1	H:-3,O:-1,charge:-1	False		True	1 H2O -> products; 1 H+ -> products	(1) O2 + (1) 2-Oxoglutarate + (1) Gibberellin A51 <=> (1) CO2 + (1) Succinate + (1) Gibberellin A51-catabolite	(1) O2 + (1) 2-Oxoglutarate + (1) Gibberellin A51 <=> (1) CO2 + (1) Succinate + (1) Gibberellin A51-catabolite + (1) H2O + (1) H+	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd08663:0:""Gibberellin A51"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd08652:0:""Gibberellin A51-catabolite"""	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd08663:0:""Gibberellin A51"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd08652:0:""Gibberellin A51-catabolite"";1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30798	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) CoA + (1) (E)-Cinnamate <=> (1) Cinnamoyl-CoA	(1) CoA + (1) (E)-Cinnamate + (1) H+ <=> (1) Cinnamoyl-CoA + (1) H2O	"-1:cpd00010:0:""CoA"";-1:cpd00333:0:""(E)-Cinnamate"";1:cpd00422:0:""Cinnamoyl-CoA"""	"-1:cpd00010:0:""CoA"";-1:cpd00333:0:""(E)-Cinnamate"";1:cpd00422:0:""Cinnamoyl-CoA"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30800	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Benzoyl-CoA <=> (1) CoA + (1) Benzoate	(1) Benzoyl-CoA + (1) H2O <=> (1) CoA + (1) Benzoate + (1) H+	"-1:cpd00401:0:""Benzoyl-CoA"";1:cpd00010:0:""CoA"";1:cpd00153:0:""Benzoate"""	"-1:cpd00401:0:""Benzoyl-CoA"";1:cpd00010:0:""CoA"";1:cpd00153:0:""Benzoate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30801	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) Benzoate <=> (1) NADP + (1) SALC	(1) NADPH + (1) O2 + (1) Benzoate + (1) H+ <=> (1) NADP + (1) SALC + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd00153:0:""Benzoate"";1:cpd00006:0:""NADP"";1:cpd00599:0:""SALC"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd00153:0:""Benzoate"";1:cpd00006:0:""NADP"";1:cpd00599:0:""SALC"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30803	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) 2-hydroxybenzoyl-CoA <=> (1) CoA + (1) SALC	(1) 2-hydroxybenzoyl-CoA + (1) H2O <=> (1) CoA + (1) SALC + (1) H+	"-1:cpd23245:0:""2-hydroxybenzoyl-CoA"";1:cpd00010:0:""CoA"";1:cpd00599:0:""SALC"""	"-1:cpd23245:0:""2-hydroxybenzoyl-CoA"";1:cpd00010:0:""CoA"";1:cpd00599:0:""SALC"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30804	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) NADP + (1) 18-Oxooleate <=> (1) NADPH + (1) Octadec-9-ene-1,18-dioic-acid	(1) NADP + (1) 18-Oxooleate + (1) H2O <=> (1) NADPH + (1) Octadec-9-ene-1,18-dioic-acid + (2) H+	"-1:cpd00006:0:""NADP"";-1:cpd20870:0:""18-Oxooleate"";1:cpd00005:0:""NADPH"";1:cpd20871:0:""Octadec-9-ene-1,18-dioic-acid"""	"-1:cpd00006:0:""NADP"";-1:cpd20870:0:""18-Oxooleate"";1:cpd00005:0:""NADPH"";1:cpd20871:0:""Octadec-9-ene-1,18-dioic-acid"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30806	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Acetyl-CoA + (1) 4-methylthio 2-oxobutyrate <=> (1) CoA + (1) 2-(2'-Methylthio)ethylmalate	(1) Acetyl-CoA + (1) 4-methylthio 2-oxobutyrate + (1) H2O <=> (1) CoA + (1) 2-(2'-Methylthio)ethylmalate + (1) H+	"-1:cpd00022:0:""Acetyl-CoA"";-1:cpd00869:0:""4-methylthio 2-oxobutyrate"";1:cpd00010:0:""CoA"";1:cpd17400:0:""2-(2'-Methylthio)ethylmalate"""	"-1:cpd00022:0:""Acetyl-CoA"";-1:cpd00869:0:""4-methylthio 2-oxobutyrate"";1:cpd00010:0:""CoA"";1:cpd17400:0:""2-(2'-Methylthio)ethylmalate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30808	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) 4-Coumaroylshikimate <=> (1) NADP + (1) 5-O-Caffeoylshikimic acid	(1) NADPH + (1) O2 + (1) 4-Coumaroylshikimate + (1) H+ <=> (1) NADP + (1) 5-O-Caffeoylshikimic acid + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd01890:0:""4-Coumaroylshikimate"";1:cpd00006:0:""NADP"";1:cpd07322:0:""5-O-Caffeoylshikimic acid"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd01890:0:""4-Coumaroylshikimate"";1:cpd00006:0:""NADP"";1:cpd07322:0:""5-O-Caffeoylshikimic acid"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30809	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) p-Coumaroyl quinic acid <=> (1) NADP + (1) Chlorogenate	(1) NADPH + (1) O2 + (1) p-Coumaroyl quinic acid + (1) H+ <=> (1) NADP + (1) Chlorogenate + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd02595:0:""p-Coumaroyl quinic acid"";1:cpd00006:0:""NADP"";1:cpd00634:0:""Chlorogenate"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd02595:0:""p-Coumaroyl quinic acid"";1:cpd00006:0:""NADP"";1:cpd00634:0:""Chlorogenate"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30810	proton_water	deterministic	null	MI:H:-3/O:-1|CI:-1	H:-3,O:-1,charge:-1	False		True	1 H2O -> products; 1 H+ -> products	(1) O2 + (1) 2-Oxoglutarate + (1) Gibberellin A34 <=> (1) CO2 + (1) Succinate + (1) Gibberellin A34-catabolite	(1) O2 + (1) 2-Oxoglutarate + (1) Gibberellin A34 <=> (1) CO2 + (1) Succinate + (1) Gibberellin A34-catabolite + (1) H2O + (1) H+	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd08666:0:""Gibberellin A34"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd08667:0:""Gibberellin A34-catabolite"""	"-1:cpd00007:0:""O2"";-1:cpd00024:0:""2-Oxoglutarate"";-1:cpd08666:0:""Gibberellin A34"";1:cpd00011:0:""CO2"";1:cpd00036:0:""Succinate"";1:cpd08667:0:""Gibberellin A34-catabolite"";1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30816	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) NADP + (1) Violaxanthin <=> (1) NADPH + (1) O2 + (1) Antheraxanthin	(1) NADP + (1) Violaxanthin + (1) H2O <=> (1) NADPH + (1) O2 + (1) Antheraxanthin + (1) H+	"-1:cpd00006:0:""NADP"";-1:cpd05521:0:""Violaxanthin"";1:cpd00005:0:""NADPH"";1:cpd00007:0:""O2"";1:cpd05486:0:""Antheraxanthin"""	"-1:cpd00006:0:""NADP"";-1:cpd05521:0:""Violaxanthin"";1:cpd00005:0:""NADPH"";1:cpd00007:0:""O2"";1:cpd05486:0:""Antheraxanthin"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30817	proton_water	deterministic	null	MI:H:2/O:-1|CI:4	H:+2,O:-1,charge:+4	False		True	1 H2O -> products; 4 H+ -> reactants	(1) NADPH + (3) Malonyl-CoA + (1) 4-Coumaroyl-CoA <=> (1) NADP + (4) CoA + (3) CO2 + (1) Isoliquiritigenin	(1) NADPH + (3) Malonyl-CoA + (1) 4-Coumaroyl-CoA + (4) H+ <=> (1) NADP + (4) CoA + (3) CO2 + (1) Isoliquiritigenin + (1) H2O	"-1:cpd00005:0:""NADPH"";-3:cpd00070:0:""Malonyl-CoA"";-1:cpd00192:0:""4-Coumaroyl-CoA"";1:cpd00006:0:""NADP"";4:cpd00010:0:""CoA"";3:cpd00011:0:""CO2"";1:cpd05556:0:""Isoliquiritigenin"""	"-1:cpd00005:0:""NADPH"";-3:cpd00070:0:""Malonyl-CoA"";-1:cpd00192:0:""4-Coumaroyl-CoA"";1:cpd00006:0:""NADP"";4:cpd00010:0:""CoA"";3:cpd00011:0:""CO2"";1:cpd05556:0:""Isoliquiritigenin"";1:cpd00001:0:""H2O"";-4:cpd00067:0:""H+"""
rxn30818	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) NADP + (1) Antheraxanthin <=> (1) NADPH + (1) O2 + (1) Zeaxanthin	(1) NADP + (1) Antheraxanthin + (1) H2O <=> (1) NADPH + (1) O2 + (1) Zeaxanthin + (1) H+	"-1:cpd00006:0:""NADP"";-1:cpd05486:0:""Antheraxanthin"";1:cpd00005:0:""NADPH"";1:cpd00007:0:""O2"";1:cpd03637:0:""Zeaxanthin"""	"-1:cpd00006:0:""NADP"";-1:cpd05486:0:""Antheraxanthin"";1:cpd00005:0:""NADPH"";1:cpd00007:0:""O2"";1:cpd03637:0:""Zeaxanthin"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30819	proton_water	deterministic	null	MI:H:-8/O:-2|CI:-2	H:-8,O:-2,charge:-4	False		True	2 H2O -> products; 4 H+ -> products	(1) H2O2 + (2) L-Ascorbate <=> (2) Ascorbate radical	(1) H2O2 + (2) L-Ascorbate <=> (2) Ascorbate radical + (2) H2O + (4) H+	"-1:cpd00025:0:""H2O2"";-2:cpd00059:0:""L-Ascorbate"";2:cpd00766:0:""Ascorbate radical"""	"-1:cpd00025:0:""H2O2"";-2:cpd00059:0:""L-Ascorbate"";2:cpd00766:0:""Ascorbate radical"";2:cpd00001:0:""H2O"";4:cpd00067:0:""H+"""
rxn30823	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) Campesterol <=> (1) NADP + (1) 22alpha-Hydroxy-campesterol	(1) NADPH + (1) O2 + (1) Campesterol + (1) H+ <=> (1) NADP + (1) 22alpha-Hydroxy-campesterol + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd01234:0:""Campesterol"";1:cpd00006:0:""NADP"";1:cpd14531:0:""22alpha-Hydroxy-campesterol"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd01234:0:""Campesterol"";1:cpd00006:0:""NADP"";1:cpd14531:0:""22alpha-Hydroxy-campesterol"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30824	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) 5alpha-Campestan-3-one <=> (1) NADP + (1) 22alpha-Hydroxy-5alpha-campestan-3-one	(1) NADPH + (1) O2 + (1) 5alpha-Campestan-3-one + (1) H+ <=> (1) NADP + (1) 22alpha-Hydroxy-5alpha-campestan-3-one + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd14522:0:""5alpha-Campestan-3-one"";1:cpd00006:0:""NADP"";1:cpd14533:0:""22alpha-Hydroxy-5alpha-campestan-3-one"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd14522:0:""5alpha-Campestan-3-one"";1:cpd00006:0:""NADP"";1:cpd14533:0:""22alpha-Hydroxy-5alpha-campestan-3-one"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30825	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) Campest-4-en-3-one <=> (1) NADP + (1) 22alpha-Hydroxy-campest-4-en-3-one	(1) NADPH + (1) O2 + (1) Campest-4-en-3-one + (1) H+ <=> (1) NADP + (1) 22alpha-Hydroxy-campest-4-en-3-one + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd14521:0:""Campest-4-en-3-one"";1:cpd00006:0:""NADP"";1:cpd14532:0:""22alpha-Hydroxy-campest-4-en-3-one"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd14521:0:""Campest-4-en-3-one"";1:cpd00006:0:""NADP"";1:cpd14532:0:""22alpha-Hydroxy-campest-4-en-3-one"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30831	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) Isopentenyl-ATP <=> (1) Phosphate + (1) Isopentenyl-ADP	(1) Isopentenyl-ATP + (1) H2O <=> (1) Phosphate + (1) Isopentenyl-ADP + (1) H+	"-1:cpd15130:0:""Isopentenyl-ATP"";1:cpd00009:0:""Phosphate"";1:cpd15131:0:""Isopentenyl-ADP"""	"-1:cpd15130:0:""Isopentenyl-ATP"";1:cpd00009:0:""Phosphate"";1:cpd15131:0:""Isopentenyl-ADP"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30832	proton_water	deterministic	null	MI:H:1/O:1|CI:-1	H:+1,O:+1,charge:-1	False		True	1 H2O -> reactants; 1 H+ -> products	(1) trans-Zeatin riboside triphosphate <=> (1) Phosphate + (1) trans-Zeatin riboside diphosphate	(1) trans-Zeatin riboside triphosphate + (1) H2O <=> (1) Phosphate + (1) trans-Zeatin riboside diphosphate + (1) H+	"-1:cpd15133:0:""trans-Zeatin riboside triphosphate"";1:cpd00009:0:""Phosphate"";1:cpd15134:0:""trans-Zeatin riboside diphosphate"""	"-1:cpd15133:0:""trans-Zeatin riboside triphosphate"";1:cpd00009:0:""Phosphate"";1:cpd15134:0:""trans-Zeatin riboside diphosphate"";-1:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
rxn30833	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) Isopentenyl-ADP <=> (1) Phosphate + (1) Isopentenyl-AMP	(1) Isopentenyl-ADP + (1) H2O <=> (1) Phosphate + (1) Isopentenyl-AMP + (2) H+	"-1:cpd15131:0:""Isopentenyl-ADP"";1:cpd00009:0:""Phosphate"";1:cpd02870:0:""Isopentenyl-AMP"""	"-1:cpd15131:0:""Isopentenyl-ADP"";1:cpd00009:0:""Phosphate"";1:cpd02870:0:""Isopentenyl-AMP"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30834	proton_water	deterministic	null	MI:O:1|CI:-2	O:+1,charge:-2	False		True	1 H2O -> reactants; 2 H+ -> products	(1) trans-Zeatin riboside diphosphate <=> (1) Phosphate + (1) trans-Zeatin riboside monophosphate	(1) trans-Zeatin riboside diphosphate + (1) H2O <=> (1) Phosphate + (1) trans-Zeatin riboside monophosphate + (2) H+	"-1:cpd15134:0:""trans-Zeatin riboside diphosphate"";1:cpd00009:0:""Phosphate"";1:cpd16331:0:""trans-Zeatin riboside monophosphate"""	"-1:cpd15134:0:""trans-Zeatin riboside diphosphate"";1:cpd00009:0:""Phosphate"";1:cpd16331:0:""trans-Zeatin riboside monophosphate"";-1:cpd00001:0:""H2O"";2:cpd00067:0:""H+"""
rxn30850	proton_water	deterministic	null	MI:H:-3/O:-2|CI:1	H:-3,O:-2,charge:+1	False		True	2 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) Kaurenol <=> (1) NADP + (1) Kaurenal	(1) NADPH + (1) O2 + (1) Kaurenol + (1) H+ <=> (1) NADP + (1) Kaurenal + (2) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd08670:0:""Kaurenol"";1:cpd00006:0:""NADP"";1:cpd08671:0:""Kaurenal"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd08670:0:""Kaurenol"";1:cpd00006:0:""NADP"";1:cpd08671:0:""Kaurenal"";2:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30851	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) Aromadendrin <=> (1) NADP + (1) Taxifolin	(1) NADPH + (1) O2 + (1) Aromadendrin + (1) H+ <=> (1) NADP + (1) Taxifolin + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd00717:0:""Aromadendrin"";1:cpd00006:0:""NADP"";1:cpd01135:0:""Taxifolin"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd00717:0:""Aromadendrin"";1:cpd00006:0:""NADP"";1:cpd01135:0:""Taxifolin"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30853	proton_water	deterministic	null	MI:H:-1/O:-1|CI:1	H:-1,O:-1,charge:+1	False		True	1 H2O -> products; 1 H+ -> reactants	(1) NADPH + (1) O2 + (1) Mg-Protoporphyrin IX 13-monomethyl ester <=> (1) NADP + (1) 13(1)-Hydroxy-Mg-protoporphyrin IX 13-monomethyl ester	(1) NADPH + (1) O2 + (1) Mg-Protoporphyrin IX 13-monomethyl ester + (1) H+ <=> (1) NADP + (1) 13(1)-Hydroxy-Mg-protoporphyrin IX 13-monomethyl ester + (1) H2O	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd02762:0:""Mg-Protoporphyrin IX 13-monomethyl ester"";1:cpd00006:0:""NADP"";1:cpd08629:0:""13(1)-Hydroxy-Mg-protoporphyrin IX 13-monomethyl ester"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd02762:0:""Mg-Protoporphyrin IX 13-monomethyl ester"";1:cpd00006:0:""NADP"";1:cpd08629:0:""13(1)-Hydroxy-Mg-protoporphyrin IX 13-monomethyl ester"";1:cpd00001:0:""H2O"";-1:cpd00067:0:""H+"""
rxn30854	proton_water	deterministic	null	MI:H:-5/O:-2	H:-5,O:-2,charge:-1	False		True	2 H2O -> products; 1 H+ -> products	(1) NADPH + (1) O2 + (1) 13(1)-Hydroxy-Mg-protoporphyrin IX 13-monomethyl ester <=> (1) NADP + (1) 13(1)-Oxo-Mg-protoporphyrin IX 13-monomethyl ester	(1) NADPH + (1) O2 + (1) 13(1)-Hydroxy-Mg-protoporphyrin IX 13-monomethyl ester <=> (1) NADP + (1) 13(1)-Oxo-Mg-protoporphyrin IX 13-monomethyl ester + (2) H2O + (1) H+	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd08629:0:""13(1)-Hydroxy-Mg-protoporphyrin IX 13-monomethyl ester"";1:cpd00006:0:""NADP"";1:cpd08630:0:""13(1)-Oxo-Mg-protoporphyrin IX 13-monomethyl ester"""	"-1:cpd00005:0:""NADPH"";-1:cpd00007:0:""O2"";-1:cpd08629:0:""13(1)-Hydroxy-Mg-protoporphyrin IX 13-monomethyl ester"";1:cpd00006:0:""NADP"";1:cpd08630:0:""13(1)-Oxo-Mg-protoporphyrin IX 13-monomethyl ester"";2:cpd00001:0:""H2O"";1:cpd00067:0:""H+"""
