id	status	bucket	n_species	n_generic	elem_imbalance	charge_imbalance	is_transport
rxn35618	OK	OK	7	0		0.0	0
rxn35619	OK	OK	7	0		0.0	0
rxn35620	OK	OK	7	0		0.0	0
rxn35621	OK	OK	6	0		0.0	0
rxn35622	CI:1	OK	6	0		0.0	0
rxn35623	OK	OK	7	0		0.0	0
rxn35626	OK	OK	7	0		0.0	0
rxn35627	OK	OK	7	0		0.0	0
rxn35628	OK	OK	7	0		0.0	0
rxn35631	OK	OK	7	0		0.0	0
rxn35632	OK	OK	7	0		0.0	0
rxn35635	OK	OK	5	0		0.0	0
rxn35636	CI:2	E_charge_only	6	0		2.0	0
rxn35637	OK	OK	5	0		0.0	0
rxn35638	OK	OK	5	0		0.0	0
rxn35639	OK	OK	5	0		0.0	0
rxn35640	OK	OK	5	0		0.0	0
rxn35641	OK	OK	5	0		0.0	0
rxn35642	OK	OK	5	0		0.0	0
rxn35643	OK	OK	5	0		0.0	0
rxn35644	OK	OK	5	0		0.0	0
rxn35645	CI:1	OK	5	0		0.0	0
rxn35646	CI:1	OK	5	0		0.0	0
rxn35647	CI:1	OK	5	0		0.0	0
rxn35648	CI:1	OK	5	0		0.0	0
rxn35649	CI:1	OK	5	0		0.0	0
rxn35650	CI:1	OK	5	0		0.0	0
rxn35651	OK	OK	4	0		0.0	0
rxn35652	CI:1	E_charge_only	5	0		1.0	0
rxn35653	OK	OK	4	0		0.0	0
rxn35654	OK	OK	4	0		0.0	0
rxn35655	OK	OK	4	0		0.0	0
rxn35656	OK	OK	4	0		0.0	0
rxn35657	OK	OK	4	0		0.0	0
rxn35665	OK	OK	4	0		0.0	0
rxn35667	OK	OK	4	0		0.0	0
rxn35668	OK	OK	4	0		0.0	0
rxn35669	OK	OK	4	0		0.0	0
rxn35670	OK	OK	4	0		0.0	0
rxn35671	OK	OK	5	0		0.0	0
rxn35674	OK	OK	7	0		0.0	0
rxn35675	OK	OK	7	0		0.0	0
rxn35676	OK	OK	4	0		0.0	0
rxn35677	OK	OK	4	0		0.0	0
rxn35680	OK	OK	2	0		0.0	0
rxn35681	CI:-2	E_charge_only	4	0		-2.0	0
rxn35682	CI:-2	E_charge_only	4	0		-2.0	0
rxn35686	OK	OK	4	0		0.0	0
rxn35687	OK	OK	4	0		0.0	0
rxn35688	OK	OK	4	0		0.0	0
rxn35689	OK	OK	4	0		0.0	0
rxn35699	CI:2	E_charge_only	5	0		2.0	0
rxn35700	CI:2	E_charge_only	5	0		2.0	0
rxn35701	OK	OK	5	0		0.0	0
rxn35702	OK	OK	5	0		0.0	0
rxn35703	OK	OK	5	0		0.0	0
rxn35704	OK	OK	5	0		0.0	0
rxn35705	CI:-2	E_charge_only	5	0		-2.0	0
rxn35706	CI:-2	E_charge_only	5	0		-2.0	0
rxn35707	CI:2	E_charge_only	5	0		2.0	0
rxn35708	CI:2	E_charge_only	5	0		2.0	0
rxn35709	OK	OK	5	0		0.0	0
rxn35710	OK	OK	5	0		0.0	0
rxn35711	CI:2	E_charge_only	5	0		2.0	0
rxn35712	CI:2	E_charge_only	5	0		2.0	0
rxn35713	OK	OK	5	0		0.0	0
rxn35714	OK	OK	5	0		0.0	0
rxn35715	OK	OK	5	0		0.0	0
rxn35716	OK	OK	5	0		0.0	0
rxn35717	CI:8	E_charge_only	5	0		8.0	0
rxn35718	CI:8	E_charge_only	5	0		8.0	0
rxn35719	OK	OK	5	0		0.0	0
rxn35720	OK	OK	5	0		0.0	0
rxn35721	OK	OK	5	0		0.0	0
rxn35722	OK	OK	5	0		0.0	0
rxn35723	OK	OK	5	0		0.0	0
rxn35724	OK	OK	5	0		0.0	0
rxn35725	OK	OK	5	0		0.0	0
rxn35726	OK	OK	5	0		0.0	0
rxn35727	OK	OK	5	0		0.0	0
rxn35728	OK	OK	5	0		0.0	0
rxn35729	OK	OK	5	0		0.0	0
rxn35730	OK	OK	5	0		0.0	0
rxn35731	OK	OK	5	0		0.0	0
rxn35732	CI:2	E_charge_only	5	0		2.0	0
rxn35733	CI:2	E_charge_only	5	0		2.0	0
rxn35734	OK	OK	5	0		0.0	0
rxn35735	OK	OK	5	0		0.0	0
rxn35736	OK	OK	5	0		0.0	0
rxn35737	OK	OK	5	0		0.0	0
rxn35738	OK	OK	5	0		0.0	0
rxn35739	OK	OK	5	0		0.0	0
rxn35740	OK	OK	5	0		0.0	0
rxn35741	OK	OK	5	0		0.0	0
rxn35742	CI:2	E_charge_only	5	0		2.0	0
rxn35743	CI:2	E_charge_only	5	0		2.0	0
rxn35744	CI:2	E_charge_only	5	0		2.0	0
rxn35745	CI:2	E_charge_only	5	0		2.0	0
rxn35746	OK	OK	5	0		0.0	0
rxn35747	OK	OK	5	0		0.0	0
rxn35748	CI:-2	E_charge_only	5	0		-2.0	0
rxn35749	CI:-2	E_charge_only	5	0		-2.0	0
rxn35750	OK	OK	5	0		0.0	0
rxn35751	OK	OK	5	0		0.0	0
rxn35752	OK	OK	5	0		0.0	0
rxn35753	OK	OK	5	0		0.0	0
rxn35754	CI:-2	E_charge_only	5	0		-2.0	0
rxn35755	CI:-2	E_charge_only	5	0		-2.0	0
rxn35756	CI:-2	E_charge_only	5	0		-2.0	0
rxn35757	CI:-2	E_charge_only	5	0		-2.0	0
rxn35758	CI:-4	E_charge_only	5	0		-4.0	0
rxn35759	CI:-4	E_charge_only	5	0		-4.0	0
rxn35760	OK	OK	5	0		0.0	0
rxn35761	OK	OK	5	0		0.0	0
rxn35762	OK	OK	5	0		0.0	0
rxn35763	OK	OK	5	0		0.0	0
rxn35764	CI:-2	E_charge_only	5	0		-2.0	0
rxn35765	CI:-2	E_charge_only	5	0		-2.0	0
rxn35766	CI:-2	E_charge_only	5	0		-2.0	0
rxn35767	CI:-2	E_charge_only	5	0		-2.0	0
rxn35768	CI:-4	E_charge_only	5	0		-4.0	0
rxn35769	CI:-4	E_charge_only	5	0		-4.0	0
rxn35770	OK	OK	5	0		0.0	0
rxn35771	OK	OK	5	0		0.0	0
rxn35772	OK	OK	5	0		0.0	0
rxn35773	OK	OK	5	0		0.0	0
rxn35774	CI:-2	E_charge_only	5	0		-2.0	0
rxn35775	CI:-2	E_charge_only	5	0		-2.0	0
rxn35776	CI:-2	E_charge_only	5	0		-2.0	0
rxn35777	CI:-2	E_charge_only	5	0		-2.0	0
rxn35778	CI:-4	E_charge_only	5	0		-4.0	0
rxn35779	CI:-4	E_charge_only	5	0		-4.0	0
rxn35780	OK	OK	5	0		0.0	0
rxn35781	OK	OK	5	0		0.0	0
rxn35782	OK	OK	5	0		0.0	0
rxn35783	OK	OK	5	0		0.0	0
rxn35784	CI:-2	E_charge_only	5	0		-2.0	0
rxn35785	CI:-2	E_charge_only	5	0		-2.0	0
rxn35786	CI:-2	E_charge_only	5	0		-2.0	0
rxn35787	CI:-2	E_charge_only	5	0		-2.0	0
rxn35788	CI:-4	E_charge_only	5	0		-4.0	0
rxn35789	CI:-4	E_charge_only	5	0		-4.0	0
rxn35790	OK	OK	5	0		0.0	0
rxn35791	OK	OK	5	0		0.0	0
rxn35792	OK	OK	5	0		0.0	0
rxn35793	OK	OK	5	0		0.0	0
rxn35794	CI:-2	E_charge_only	5	0		-2.0	0
rxn35795	CI:-2	E_charge_only	5	0		-2.0	0
rxn35796	CI:-2	E_charge_only	5	0		-2.0	0
rxn35797	CI:-2	E_charge_only	5	0		-2.0	0
rxn35798	CI:-4	E_charge_only	5	0		-4.0	0
rxn35799	CI:-4	E_charge_only	5	0		-4.0	0
rxn35800	OK	OK	5	0		0.0	0
rxn35801	OK	OK	5	0		0.0	0
rxn35802	OK	OK	5	0		0.0	0
rxn35803	OK	OK	5	0		0.0	0
rxn35804	CI:-2	E_charge_only	5	0		-2.0	0
rxn35805	CI:-2	E_charge_only	5	0		-2.0	0
rxn35806	CI:-2	E_charge_only	5	0		-2.0	0
rxn35807	CI:-2	E_charge_only	5	0		-2.0	0
rxn35808	CI:-4	E_charge_only	5	0		-4.0	0
rxn35809	CI:-4	E_charge_only	5	0		-4.0	0
rxn35810	OK	OK	5	0		0.0	0
rxn35811	OK	OK	5	0		0.0	0
rxn35812	OK	OK	5	0		0.0	0
rxn35813	OK	OK	5	0		0.0	0
rxn35814	CI:-2	E_charge_only	5	0		-2.0	0
rxn35815	CI:-2	E_charge_only	5	0		-2.0	0
rxn35816	CI:-2	E_charge_only	5	0		-2.0	0
rxn35817	CI:-2	E_charge_only	5	0		-2.0	0
rxn35818	CI:-4	E_charge_only	5	0		-4.0	0
rxn35819	CI:-4	E_charge_only	5	0		-4.0	0
rxn35820	OK	OK	5	0		0.0	0
rxn35821	OK	OK	5	0		0.0	0
rxn35822	OK	OK	5	0		0.0	0
rxn35823	OK	OK	5	0		0.0	0
rxn35824	CI:-2	E_charge_only	5	0		-2.0	0
rxn35825	CI:-2	E_charge_only	5	0		-2.0	0
rxn35826	CI:-2	E_charge_only	5	0		-2.0	0
rxn35827	CI:-2	E_charge_only	5	0		-2.0	0
rxn35828	CI:-4	E_charge_only	5	0		-4.0	0
rxn35829	CI:-4	E_charge_only	5	0		-4.0	0
rxn35830	OK	OK	5	0		0.0	0
rxn35831	OK	OK	5	0		0.0	0
rxn35832	CI:-2	E_charge_only	5	0		-2.0	0
rxn35833	CI:-2	E_charge_only	5	0		-2.0	0
rxn35834	CI:-4	E_charge_only	5	0		-4.0	0
rxn35835	CI:-4	E_charge_only	5	0		-4.0	0
rxn35836	CI:-4	E_charge_only	5	0		-4.0	0
rxn35837	CI:-4	E_charge_only	5	0		-4.0	0
rxn35838	CI:-6	E_charge_only	5	0		-6.0	0
rxn35839	CI:-6	E_charge_only	5	0		-6.0	0
rxn35840	CI:-2	E_charge_only	5	0		-2.0	0
rxn35841	CI:-2	E_charge_only	5	0		-2.0	0
rxn35842	CI:-2	E_charge_only	5	0		-2.0	0
rxn35843	CI:-2	E_charge_only	5	0		-2.0	0
rxn35844	CI:-4	E_charge_only	5	0		-4.0	0
rxn35845	CI:-4	E_charge_only	5	0		-4.0	0
rxn35846	CI:-4	E_charge_only	5	0		-4.0	0
rxn35847	CI:-4	E_charge_only	5	0		-4.0	0
rxn35848	CI:-6	E_charge_only	5	0		-6.0	0
rxn35849	CI:-6	E_charge_only	5	0		-6.0	0
rxn35850	CI:-2	E_charge_only	5	0		-2.0	0
rxn35851	CI:-2	E_charge_only	5	0		-2.0	0
rxn35852	CI:-2	E_charge_only	5	0		-2.0	0
rxn35853	CI:-2	E_charge_only	5	0		-2.0	0
rxn35854	CI:-4	E_charge_only	5	0		-4.0	0
rxn35855	CI:-4	E_charge_only	5	0		-4.0	0
rxn35856	CI:-4	E_charge_only	5	0		-4.0	0
rxn35857	CI:-4	E_charge_only	5	0		-4.0	0
rxn35858	CI:-6	E_charge_only	5	0		-6.0	0
rxn35859	CI:-6	E_charge_only	5	0		-6.0	0
rxn35860	CI:-2	E_charge_only	5	0		-2.0	0
rxn35861	CI:-2	E_charge_only	5	0		-2.0	0
rxn35862	CI:2	E_charge_only	5	0		2.0	0
rxn35863	CI:2	E_charge_only	5	0		2.0	0
rxn35864	OK	OK	5	0		0.0	0
rxn35865	OK	OK	5	0		0.0	0
rxn35866	CI:2	E_charge_only	5	0		2.0	0
rxn35867	CI:2	E_charge_only	5	0		2.0	0
rxn35868	OK	OK	5	0		0.0	0
rxn35869	OK	OK	5	0		0.0	0
rxn35870	OK	OK	5	0		0.0	0
rxn35871	OK	OK	5	0		0.0	0
rxn35872	OK	OK	5	0		0.0	0
rxn35873	OK	OK	5	0		0.0	0
rxn35874	OK	OK	5	0		0.0	0
rxn35875	OK	OK	5	0		0.0	0
rxn35876	CI:2	E_charge_only	5	0		2.0	0
rxn35877	CI:2	E_charge_only	5	0		2.0	0
rxn35878	OK	OK	5	0		0.0	0
rxn35879	OK	OK	5	0		0.0	0
rxn35880	CI:-2	E_charge_only	5	0		-2.0	0
rxn35881	CI:-2	E_charge_only	5	0		-2.0	0
rxn35882	CI:-2	E_charge_only	5	0		-2.0	0
rxn35883	CI:-2	E_charge_only	5	0		-2.0	0
rxn35884	CI:-2	E_charge_only	5	0		-2.0	0
rxn35885	CI:-2	E_charge_only	5	0		-2.0	0
rxn35886	OK	OK	5	0		0.0	0
rxn35887	OK	OK	5	0		0.0	0
rxn35888	CI:2	E_charge_only	5	0		2.0	0
rxn35889	CI:2	E_charge_only	5	0		2.0	0
rxn35890	CI:2	E_charge_only	5	0		2.0	0
rxn35891	CI:2	E_charge_only	5	0		2.0	0
rxn35892	OK	OK	5	0		0.0	0
rxn35893	OK	OK	5	0		0.0	0
rxn35894	OK	OK	5	0		0.0	0
rxn35895	OK	OK	5	0		0.0	0
rxn35896	CI:2	E_charge_only	5	0		2.0	0
rxn35897	CI:2	E_charge_only	5	0		2.0	0
rxn35898	CI:-2	E_charge_only	5	0		-2.0	0
rxn35899	CI:-2	E_charge_only	5	0		-2.0	0
rxn35900	CI:-2	E_charge_only	5	0		-2.0	0
rxn35901	CI:-2	E_charge_only	5	0		-2.0	0
rxn35902	CI:-2	E_charge_only	5	0		-2.0	0
rxn35903	CI:-2	E_charge_only	5	0		-2.0	0
rxn35904	CI:-2	E_charge_only	5	0		-2.0	0
rxn35905	CI:-2	E_charge_only	5	0		-2.0	0
rxn35906	CI:-2	E_charge_only	5	0		-2.0	0
rxn35907	CI:-2	E_charge_only	5	0		-2.0	0
rxn35908	OK	OK	5	0		0.0	0
rxn35909	OK	OK	5	0		0.0	0
rxn35910	OK	OK	5	0		0.0	0
rxn35911	OK	OK	5	0		0.0	0
rxn35912	CI:-2	E_charge_only	5	0		-2.0	0
rxn35913	CI:-2	E_charge_only	5	0		-2.0	0
rxn35914	OK	OK	5	0		0.0	0
rxn35915	OK	OK	5	0		0.0	0
rxn35916	CI:2	E_charge_only	5	0		2.0	0
rxn35917	CI:2	E_charge_only	5	0		2.0	0
rxn35918	OK	OK	5	0		0.0	0
rxn35919	OK	OK	5	0		0.0	0
rxn35920	CI:2	E_charge_only	5	0		2.0	0
rxn35921	CI:2	E_charge_only	5	0		2.0	0
rxn35922	CI:2	E_charge_only	5	0		2.0	0
rxn35923	CI:2	E_charge_only	5	0		2.0	0
rxn35924	OK	OK	5	0		0.0	0
rxn35925	OK	OK	5	0		0.0	0
rxn35926	OK	OK	5	0		0.0	0
rxn35927	OK	OK	5	0		0.0	0
rxn35928	OK	OK	5	0		0.0	0
rxn35929	CI:-2	E_charge_only	5	0		-2.0	0
rxn35930	CI:-2	E_charge_only	5	0		-2.0	0
rxn35931	CI:2	E_charge_only	5	0		2.0	0
rxn35932	CI:2	E_charge_only	5	0		2.0	0
rxn35933	CI:-2	E_charge_only	5	0		-2.0	0
rxn35934	CI:-2	E_charge_only	5	0		-2.0	0
rxn35935	CI:-2	E_charge_only	5	0		-2.0	0
rxn35936	CI:-2	E_charge_only	5	0		-2.0	0
rxn35937	CI:-2	E_charge_only	5	0		-2.0	0
rxn35938	CI:-2	E_charge_only	5	0		-2.0	0
rxn35939	CI:-2	E_charge_only	5	0		-2.0	0
rxn35940	CI:-2	E_charge_only	5	0		-2.0	0
rxn35941	OK	OK	5	0		0.0	0
rxn35942	OK	OK	5	0		0.0	0
rxn35943	CI:-2	E_charge_only	5	0		-2.0	0
rxn35944	CI:-2	E_charge_only	5	0		-2.0	0
rxn35945	CI:-4	E_charge_only	5	0		-4.0	0
rxn35946	CI:-4	E_charge_only	5	0		-4.0	0
rxn35947	CI:-4	E_charge_only	5	0		-4.0	0
rxn35948	CI:-4	E_charge_only	5	0		-4.0	0
rxn35949	CI:-4	E_charge_only	5	0		-4.0	0
rxn35950	CI:-4	E_charge_only	5	0		-4.0	0
rxn35951	CI:-2	E_charge_only	5	0		-2.0	0
rxn35952	CI:-2	E_charge_only	5	0		-2.0	0
rxn35953	OK	OK	5	0		0.0	0
rxn35954	OK	OK	5	0		0.0	0
rxn35955	OK	OK	5	0		0.0	0
rxn35956	OK	OK	5	0		0.0	0
rxn35957	CI:-2	E_charge_only	5	0		-2.0	0
rxn35958	CI:-2	E_charge_only	5	0		-2.0	0
rxn35959	CI:-2	E_charge_only	5	0		-2.0	0
rxn35960	CI:-2	E_charge_only	5	0		-2.0	0
rxn35961	OK	OK	5	0		0.0	0
rxn35962	OK	OK	5	0		0.0	0
rxn35963	CI:-4	E_charge_only	5	0		-4.0	0
rxn35964	CI:-4	E_charge_only	5	0		-4.0	0
rxn35965	CI:-4	E_charge_only	5	0		-4.0	0
rxn35966	CI:-4	E_charge_only	5	0		-4.0	0
rxn35967	CI:-4	E_charge_only	5	0		-4.0	0
rxn35968	CI:-4	E_charge_only	5	0		-4.0	0
rxn35969	CI:-4	E_charge_only	5	0		-4.0	0
rxn35970	CI:-4	E_charge_only	5	0		-4.0	0
rxn35971	CI:-4	E_charge_only	5	0		-4.0	0
rxn35972	CI:-4	E_charge_only	5	0		-4.0	0
rxn35973	CI:-2	E_charge_only	5	0		-2.0	0
rxn35974	CI:-2	E_charge_only	5	0		-2.0	0
rxn35975	CI:-2	E_charge_only	5	0		-2.0	0
rxn35976	CI:-2	E_charge_only	5	0		-2.0	0
rxn35977	CI:-4	E_charge_only	5	0		-4.0	0
rxn35978	CI:-4	E_charge_only	5	0		-4.0	0
rxn35979	CI:-2	E_charge_only	5	0		-2.0	0
rxn35980	CI:-2	E_charge_only	5	0		-2.0	0
rxn35981	OK	OK	5	0		0.0	0
rxn35982	OK	OK	5	0		0.0	0
rxn35983	OK	OK	5	0		0.0	0
rxn35984	CI:2	E_charge_only	5	0		2.0	0
rxn35985	CI:2	E_charge_only	5	0		2.0	0
rxn35986	CI:-2	E_charge_only	5	0		-2.0	0
rxn35987	CI:-2	E_charge_only	5	0		-2.0	0
rxn35988	OK	OK	5	0		0.0	0
rxn35989	OK	OK	5	0		0.0	0
rxn35990	CI:-2	E_charge_only	5	0		-2.0	0
rxn35991	CI:-2	E_charge_only	5	0		-2.0	0
rxn35992	CI:-2	E_charge_only	5	0		-2.0	0
rxn35993	CI:-2	E_charge_only	5	0		-2.0	0
rxn35994	CI:-4	E_charge_only	5	0		-4.0	0
rxn35995	CI:-4	E_charge_only	5	0		-4.0	0
rxn35996	OK	OK	5	0		0.0	0
rxn35997	OK	OK	5	0		0.0	0
rxn35998	CI:-2	E_charge_only	5	0		-2.0	0
rxn35999	CI:-2	E_charge_only	5	0		-2.0	0
rxn36000	CI:-4	E_charge_only	5	0		-4.0	0
rxn36001	CI:-4	E_charge_only	5	0		-4.0	0
rxn36002	OK	OK	5	0		0.0	0
rxn36003	OK	OK	5	0		0.0	0
rxn36004	CI:-2	E_charge_only	5	0		-2.0	0
rxn36005	CI:-2	E_charge_only	5	0		-2.0	0
rxn36006	CI:-4	E_charge_only	5	0		-4.0	0
rxn36007	CI:-4	E_charge_only	5	0		-4.0	0
rxn36008	OK	OK	5	0		0.0	0
rxn36009	OK	OK	5	0		0.0	0
rxn36010	CI:2	E_charge_only	5	0		2.0	0
rxn36011	CI:2	E_charge_only	5	0		2.0	0
rxn36012	CI:-2	E_charge_only	5	0		-2.0	0
rxn36013	CI:-2	E_charge_only	5	0		-2.0	0
rxn36014	CI:-4	E_charge_only	5	0		-4.0	0
rxn36015	CI:-4	E_charge_only	5	0		-4.0	0
rxn36016	OK	OK	5	0		0.0	0
rxn36017	OK	OK	5	0		0.0	0
rxn36018	OK	OK	5	0		0.0	0
rxn36019	OK	OK	5	0		0.0	0
rxn36020	CI:-2	E_charge_only	5	0		-2.0	0
rxn36021	CI:-2	E_charge_only	5	0		-2.0	0
rxn36022	CI:2	E_charge_only	5	0		2.0	0
rxn36023	CI:2	E_charge_only	5	0		2.0	0
rxn36024	CI:-2	E_charge_only	5	0		-2.0	0
rxn36025	CI:-2	E_charge_only	5	0		-2.0	0
rxn36026	CI:-4	E_charge_only	5	0		-4.0	0
rxn36027	CI:-4	E_charge_only	5	0		-4.0	0
rxn36028	OK	OK	5	0		0.0	0
rxn36029	OK	OK	5	0		0.0	0
rxn36030	CI:-4	E_charge_only	5	0		-4.0	0
rxn36031	CI:-4	E_charge_only	5	0		-4.0	0
rxn36032	CI:-6	E_charge_only	5	0		-6.0	0
rxn36033	CI:-6	E_charge_only	5	0		-6.0	0
rxn36034	CI:-2	E_charge_only	5	0		-2.0	0
rxn36035	CI:-2	E_charge_only	5	0		-2.0	0
rxn36036	CI:-4	E_charge_only	5	0		-4.0	0
rxn36037	CI:-4	E_charge_only	5	0		-4.0	0
rxn36038	CI:-6	E_charge_only	5	0		-6.0	0
rxn36039	CI:-6	E_charge_only	5	0		-6.0	0
rxn36040	CI:-2	E_charge_only	5	0		-2.0	0
rxn36041	CI:-2	E_charge_only	5	0		-2.0	0
rxn36042	CI:-4	E_charge_only	5	0		-4.0	0
rxn36043	CI:-4	E_charge_only	5	0		-4.0	0
rxn36044	CI:-6	E_charge_only	5	0		-6.0	0
rxn36045	CI:-6	E_charge_only	5	0		-6.0	0
rxn36046	CI:-2	E_charge_only	5	0		-2.0	0
rxn36047	CI:-2	E_charge_only	5	0		-2.0	0
rxn36048	OK	OK	5	0		0.0	0
rxn36049	OK	OK	5	0		0.0	0
rxn36050	CI:2	E_charge_only	5	0		2.0	0
rxn36051	CI:2	E_charge_only	5	0		2.0	0
rxn36052	OK	OK	5	0		0.0	0
rxn36053	OK	OK	5	0		0.0	0
rxn36054	OK	OK	5	0		0.0	0
rxn36055	CI:-2	E_charge_only	5	0		-2.0	0
rxn36056	CI:-2	E_charge_only	5	0		-2.0	0
rxn36057	CI:-4	E_charge_only	5	0		-4.0	0
rxn36058	CI:-4	E_charge_only	5	0		-4.0	0
rxn36059	OK	OK	5	0		0.0	0
rxn36060	OK	OK	5	0		0.0	0
rxn36061	OK	OK	5	0		0.0	0
rxn36062	OK	OK	5	0		0.0	0
rxn36063	CI:-2	E_charge_only	5	0		-2.0	0
rxn36064	CI:-2	E_charge_only	5	0		-2.0	0
rxn36065	CI:2	E_charge_only	5	0		2.0	0
rxn36066	CI:2	E_charge_only	5	0		2.0	0
rxn36067	OK	OK	5	0		0.0	0
rxn36068	OK	OK	5	0		0.0	0
rxn36069	CI:-2	E_charge_only	5	0		-2.0	0
rxn36070	CI:-2	E_charge_only	5	0		-2.0	0
rxn36071	CI:2	E_charge_only	5	0		2.0	0
rxn36072	CI:2	E_charge_only	5	0		2.0	0
rxn36073	CI:-4	E_charge_only	5	0		-4.0	0
rxn36074	CI:-4	E_charge_only	5	0		-4.0	0
rxn36075	OK	OK	5	0		0.0	0
rxn36076	CI:-2	E_charge_only	5	0		-2.0	0
rxn36077	CI:-2	E_charge_only	5	0		-2.0	0
rxn36078	CI:-4	E_charge_only	5	0		-4.0	0
rxn36079	CI:-4	E_charge_only	5	0		-4.0	0
rxn36080	OK	OK	5	0		0.0	0
rxn36081	OK	OK	5	0		0.0	0
rxn36082	CI:2	E_charge_only	5	0		2.0	0
rxn36083	CI:2	E_charge_only	5	0		2.0	0
rxn36084	CI:2	E_charge_only	5	0		2.0	0
rxn36085	CI:2	E_charge_only	5	0		2.0	0
rxn36086	CI:2	E_charge_only	5	0		2.0	0
rxn36087	CI:2	E_charge_only	5	0		2.0	0
rxn36088	OK	OK	5	0		0.0	0
rxn36089	OK	OK	5	0		0.0	0
rxn36090	OK	OK	5	0		0.0	0
rxn36091	OK	OK	5	0		0.0	0
rxn36092	OK	OK	5	0		0.0	0
rxn36093	OK	OK	5	0		0.0	0
rxn36094	OK	OK	5	0		0.0	0
rxn36095	OK	OK	5	0		0.0	0
rxn36096	OK	OK	5	0		0.0	0
rxn36097	OK	OK	5	0		0.0	0
rxn36098	CI:2	E_charge_only	5	0		2.0	0
rxn36099	OK	OK	5	0		0.0	0
rxn36100	OK	OK	5	0		0.0	0
rxn36101	OK	OK	5	0		0.0	0
rxn36102	OK	OK	5	0		0.0	0
rxn36103	OK	OK	5	0		0.0	0
rxn36104	OK	OK	5	0		0.0	0
rxn36105	CI:10	E_charge_only	5	0		10.0	0
rxn36106	CI:10	E_charge_only	5	0		10.0	0
rxn36107	CI:10	E_charge_only	5	0		10.0	0
rxn36108	CI:10	E_charge_only	5	0		10.0	0
rxn36109	CI:10	E_charge_only	5	0		10.0	0
rxn36110	CI:10	E_charge_only	5	0		10.0	0
rxn36111	CI:10	E_charge_only	5	0		10.0	0
rxn36112	CI:10	E_charge_only	5	0		10.0	0
rxn36113	CI:12	E_charge_only	5	0		12.0	0
rxn36114	CI:12	E_charge_only	5	0		12.0	0
rxn36115	CI:10	E_charge_only	5	0		10.0	0
rxn36116	CI:10	E_charge_only	5	0		10.0	0
rxn36117	OK	OK	5	0		0.0	0
rxn36118	OK	OK	5	0		0.0	0
rxn36119	CI:2	E_charge_only	5	0		2.0	0
rxn36120	CI:2	E_charge_only	5	0		2.0	0
rxn36121	CI:2	E_charge_only	5	0		2.0	0
rxn36122	CI:2	E_charge_only	5	0		2.0	0
rxn36123	CI:4	E_charge_only	5	0		4.0	0
rxn36124	CI:4	E_charge_only	5	0		4.0	0
rxn36125	OK	OK	5	0		0.0	0
rxn36126	OK	OK	5	0		0.0	0
rxn36127	CI:2	E_charge_only	5	0		2.0	0
rxn36128	CI:2	E_charge_only	5	0		2.0	0
rxn36129	CI:2	E_charge_only	5	0		2.0	0
rxn36130	CI:2	E_charge_only	5	0		2.0	0
rxn36131	CI:4	E_charge_only	5	0		4.0	0
rxn36132	CI:4	E_charge_only	5	0		4.0	0
rxn36133	CI:4	E_charge_only	5	0		4.0	0
rxn36134	CI:4	E_charge_only	5	0		4.0	0
rxn36135	OK	OK	5	0		0.0	0
rxn36136	OK	OK	5	0		0.0	0
rxn36137	OK	OK	5	0		0.0	0
rxn36138	OK	OK	5	0		0.0	0
rxn36139	OK	OK	5	0		0.0	0
rxn36140	OK	OK	5	0		0.0	0
rxn36141	OK	OK	5	0		0.0	0
rxn36142	OK	OK	5	0		0.0	0
rxn36143	CI:4	E_charge_only	5	0		4.0	0
rxn36144	CI:4	E_charge_only	5	0		4.0	0
rxn36145	CI:2	E_charge_only	5	0		2.0	0
rxn36146	CI:2	E_charge_only	5	0		2.0	0
rxn36147	CI:2	E_charge_only	5	0		2.0	0
rxn36148	CI:2	E_charge_only	5	0		2.0	0
rxn36149	CI:-10	E_charge_only	5	0		-10.0	0
rxn36150	CI:-10	E_charge_only	5	0		-10.0	0
rxn36151	CI:-10	E_charge_only	5	0		-10.0	0
rxn36152	CI:-10	E_charge_only	5	0		-10.0	0
rxn36153	CI:-10	E_charge_only	5	0		-10.0	0
rxn36154	CI:-10	E_charge_only	5	0		-10.0	0
rxn36155	CI:-10	E_charge_only	5	0		-10.0	0
rxn36156	CI:-10	E_charge_only	5	0		-10.0	0
rxn36157	CI:-12	E_charge_only	5	0		-12.0	0
rxn36158	CI:-12	E_charge_only	5	0		-12.0	0
rxn36159	CI:-10	E_charge_only	5	0		-10.0	0
rxn36160	CI:-10	E_charge_only	5	0		-10.0	0
rxn36161	CI:-2	E_charge_only	5	0		-2.0	0
rxn36162	CI:-2	E_charge_only	5	0		-2.0	0
rxn36163	CI:-4	E_charge_only	5	0		-4.0	0
rxn36164	CI:-4	E_charge_only	5	0		-4.0	0
rxn36165	OK	OK	5	0		0.0	0
rxn36166	OK	OK	5	0		0.0	0
rxn36167	CI:2	E_charge_only	5	0		2.0	0
rxn36168	CI:2	E_charge_only	5	0		2.0	0
rxn36169	OK	OK	5	0		0.0	0
rxn36170	CI:-2	E_charge_only	5	0		-2.0	0
rxn36171	CI:-2	E_charge_only	5	0		-2.0	0
rxn36172	CI:2	E_charge_only	5	0		2.0	0
rxn36173	CI:2	E_charge_only	5	0		2.0	0
rxn36174	CI:-4	E_charge_only	5	0		-4.0	0
rxn36175	CI:-4	E_charge_only	5	0		-4.0	0
