compound_id,frequency,name
cpd11714,3,N-Acyl-D-mannosamine
cpd11727,3,N-Acyl-D-mannosamine 6-phosphate
cpd11839,3,N-Acetyl-D-glucosaminylphosphatidylinositol
cpd11935,3,Ferredoxin
cpd11729,3,"beta-D-Galactosyl-1,4-N-acetyl-D-glucosaminyl-R"
cpd12714,3,Diimine
cpd11731,3,Amine
cpd11902,3,Sulfamate
cpd12571,3,tRNA containing 2'-O-methylguanosine
cpd11755,3,DNA adenine
cpd12727,3,RING
cpd11763,3,DNA cytosine
cpd02676,3,3-O-L-Alanyl-1-O-phosphatidylglycerol
cpd11793,3,PVA
cpd11819,3,Oxidized polyvinyl alcohol
cpd02331,3,Oxidized Renilla luciferin
cpd01645,3,2-Pyridone
cpd02066,3,3-Hydroxycyclohexanone
cpd11811,3,Procollagen L-proline
cpd12092,3,D-Xylosylprotein
cpd12005,3,Lipoylprotein
cpd11833,3,ADP-D-ribosyl-[dinitrogen reductase]
cpd12292,3,[Dinitrogen reductase]
cpd11842,3,"N-Acetyl-beta-D-glucosaminyl-1,3-N-acetyl-D-galactosaminyl-R"
cpd11849,3,RSH
cpd11850,3,Donor
cpd12040,3,Oxidized donor
cpd11901,3,R-CHOH-R'
cpd01053,3,Chlorate
cpd11881,3,L-Glycol
cpd12366,3,2-Hydroxycarbonyl compound
cpd01091,3,Agaritine
cpd02477,3,4-Hydroxymethylphenylhydrazine
cpd11940,3,Hemoglobin
cpd12850,3,Globin
cpd03766,3,Quinaldate
cpd01291,3,3-Oxosteroid
cpd01884,3,3-Oxo-delta1-steroid
cpd12015,3,Putidaredoxin
cpd12287,3,Oxidized putidaredoxin
cpd12156,3,D-Hexose phosphate
cpd12041,3,Peptidyl amide
cpd02224,3,Oxidized Latia luciferin
cpd12101,3,Histone-L-lysine
cpd12127,3,Dialkyl phosphate
cpd12756,3,2-Oxoacid oxime
cpd01828,3,Cypridina luciferin
cpd02421,3,Oxidized Watasenia luciferin
cpd12218,3,beta-D-Galactosyl-R
cpd12234,3,Oligoglycosylglucose
cpd12768,3,Apoferritin
cpd12273,3,1-Alkyl-2-acylglycerol
cpd12494,3,Oligosaccharide-PP-Dol
cpd12378,3,Ribonucleoside diphosphate
cpd12738,3,"Protein N6,N6,N6-trimethyl-L-lysine"
cpd13370,3,DNA containing guanine
cpd12528,3,1-O-Alkyl-2-acetyl-3-acyl-sn-glycerol
cpd12549,3,D-Alanyl-alanyl-poly(glycerolphosphate)
cpd12543,3,Carboxybiotin-carboxyl-carrier protein
cpd02681,3,"9,11alpha-Epoxypregn-4-ene-3,20-dione"
cpd03800,3,Ethyl cinnamate
cpd12489,3,cis-3-Decenoyl-[acyl-carrier protein]
cpd12499,3,"D-Galactosyl-1,4-beta-D-glucosyl-R"
cpd13045,3,[eIF5A-precursor]-deoxyhypusine
cpd02044,3,"1,2-Didecanoylglycerol"
cpd02647,3,Galbeta1->3acyl1Gro
cpd12789,3,Man-beta1->4GlcNAc-beta1->4GlcNAc-PP-Dol
cpd12628,3,"Protein alpha-D-glucosyl-1,2-beta-D-galactosyl-L-hydroxylysine"
cpd12570,3,Protein beta-D-galactosyl-L-hydroxylysine
cpd02982,3,"alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,3-N-acetyl-alpha-D- galactosaminyl-R"
cpd12832,3,Ceramidepentasaccharide
cpd12749,3,R
cpd12750,3,CH3-R
cpd03476,3,Polyprenyl diphosphate
cpd03801,3,Propyl cinnamate
cpd03736,3,Lauroyl-KDO2-lipid IV(A)
cpd12845,3,Gla protein
cpd12846,3,Gla protein precursor
cpd03764,3,2-Benzazine
cpd15064,3,cis-3-Chloroallyl aldehyde
cpd04125,3,cis-p-Coumarate
cpd13363,3,Amino group donor
cpd12226,3,L-Aspartyl-tRNA(Asp)
cpd04504,3,7-O-Methylluteone
cpd12511,3,"1,6-alpha-D-Mannosyloligosaccharide"
cpd13413,3,"3,5,7,9,11,13,15-Heptaoxo-octadecanoyl-[acp]"
cpd09193,3,"18-Carbamoyl-9-hydroxy-3,5,7,11,13,15,17-octaoxo-octadecanoyl-[acp]"
cpd13419,3,"3,5,7,9,11,13,15,17,19-Nonaoxo-docosanoyl-[acp]"
cpd13441,3,5-Methyl-pyrrole-2-carboxyl-[pcp]
cpd13433,3,beta-Hydroxy-L-tyrosyl-[pcp]
cpd13434,3,beta-Keto-L-tyrosyl-[pcp]
cpd08823,3,Clorobiocin
cpd14472,3,D-Galactonolactone
cpd14474,3,R-S-S-R
cpd11675,3,Glycan
cpd14502,3,n-Alkanal
cpd14520,3,Campest-4-en-3beta-ol
cpd14550,3,C15814
cpd14551,3,C15815
cpd14513,3,4alpha-Methylfecosterol
cpd14626,3,Methoxyneurosporene
cpd14640,3,Hydroxychlorobactene
cpd14663,3,"(2'S)-Deoxymyxol 2'-(2,4-di-O-methyl-alpha-L-fucoside)"
cpd14670,3,Isorenieratene
cpd06600,3,Phaseic acid
cpd14707,3,Thermozeaxanthin
cpd14712,3,"(9S,10S)-9,10-Dihydroxyoctadecanoate"
cpd14714,3,"myo-Inositol 1,2,3,4,6-pentakisphosphate"
cpd14680,3,Thermozeaxanthin-13
cpd14681,3,Thermozeaxanthin-15
cpd14682,3,Thermozeaxanthin-17
cpd14700,3,2-Methyl-1-hydroxypropyl-TPP
cpd14791,3,"6-(alpha-D-Glucosaminyl)-1D-myo-inositol 1,2-cyclic phosphate"
cpd14837,3,L-Aminoacyl-L-amino acid
cpd14864,3,Germacradienol
cpd14869,3,Staphyloxanthin
cpd14877,3,Undecaprenyl phosphate alpha-L-Ara4FN
cpd14654,3,GDP-L-gulose
cpd14917,3,(Z)-4-(2-Hydroxy-5-sulfonatophenyl)-2-oxo-3-butenoate
cpd14931,3,3-Hydroxy-2-naphthoate
cpd14929,3,4-(3-Hydroxy-2-naphthyl)-2-oxobut-3-enoic acid
cpd10013,3,6-Hydroxydaidzein
cpd10235,3,Glycitein
cpd14910,3,Malonyldaidzin
cpd14909,3,"2,7-Dihydroxy-4'-methoxyisoflavanone"
cpd07094,3,Coumestrol
cpd14907,3,"7-Hydroxy-2',4',5'-trimethoxyisoflavone"
cpd07426,3,Vestitol
cpd14944,3,(+)-Sophorol
cpd07402,3,Pisatin
cpd14936,3,3-Hydroxystearoyl-CoA
cpd14957,3,Apoprotein
cpd14960,3,Cobalt-precorrin 5B
cpd03888,3,L-Iduronic acid
cpd14992,3,epsilon-Carotene
cpd15000,3,Nostoxanthin
cpd14993,3,R.g.-Keto I
cpd15039,3,"3,6-Nonadienal"
cpd15010,3,Delphinidin-3-(p-coumaroyl)-rutinoside-5-glucoside
cpd15072,3,"1,7-Dimethyluric acid"
cpd15095,3,"(6Z,9Z,12Z,15Z,18Z)-3-Oxotetracosapenta-6,9,12,15,18-enoyl-CoA"
cpd15079,3,Methylurea
cpd15080,3,"1,3-Dimethylurea"
cpd06718,3,Pinobanksin
cpd06509,3,Butin
cpd15113,3,THC 4'-glucoside
cpd15112,3,Phlorizin chalcone
cpd15108,3,"2,4-Dihydroxylamino-6-nitrotoluene"
cpd15109,3,4-Amino-2-hydroxylamino-6-nitrotoluene
cpd06698,3,Neohesperidin
cpd15118,3,"2,4',6,6'-Tetranitro-2',4-azoxytoluene"
cpd15167,3,cdiGMP
cpd15149,3,Dihydrozeatin riboside monophosphate
cpd15145,3,cis-Zeatin riboside monophosphate
cpd15166,3,Citronellate
cpd15174,3,5-Methylhex-4-enoyl-CoA
cpd15172,3,"(2E)-5-Methylhexa-2,4-dienoyl-CoA"
cpd15173,3,3-Hydroxy-5-methylhex-4-enoyl-CoA
cpd15175,3,5-Methyl-3-oxo-4-hexenoyl-CoA
cpd01575,3,2-Fluorobenzoate
cpd15186,3,"2-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate"
cpd15185,3,"6-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate"
cpd08133,3,Fluorobenzene
cpd15181,3,5-Fluoromuconolactone
cpd15351,3,2-Dehydro-L-gulonate
cpd15366,3,(R)-3-hydroxy-cis-dodec-5-enoyl-[acyl-carrier protein]
cpd15569,3,trans-3-cis-5-dodecenoyl-[acyl-carrier protein]
cpd15368,3,(R)-3-hydroxy-cis-myristol-7-eoyl-[acyl-carrier protein]
cpd15570,3,trans-3-cis-7-myristoleoyl-[acyl-carrier protein]
cpd15571,3,trans-3-cis-9-palmitoleoyl-[acyl-carrier protein]
cpd15415,3,cis-dodec-5-enoyl-[acyl-carrier protein]
cpd15392,3,4-Amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A
cpd15400,3,"1,6-anhydrous-N-Acetylmuramyl-tripeptide"
cpd15401,3,"1,6-anhydrous-N-Acetylmuramyl-tetrapeptide"
cpd15439,3,D-carnitinyl-CoA
cpd15360,3,"2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol"
cpd15450,3,fused thiol:disulfide interchange protein (oxidized)
cpd15451,3,fused thiol:disulfide interchange protein (reduced)
cpd15204,3,(S)-3-Hydroxyoctadecanoyl-CoA
cpd15413,3,branching glycogen
cpd15485,3,heptosyl-kdo2-lipidA
cpd15483,3,hepta-acylated KDO(2)-lipid (A)
cpd15513,3,"two disacharide linked murein units, pentapeptide corsslinked tripeptide (A2pm->A2pm) (middle of chain)"
cpd15506,3,"two disacharide linked murein units, tetrapeptide corsslinked tetrapeptide (A2pm->D-ala) (middle of chain)"
cpd15510,3,"two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain)"
cpd15509,3,"two linked disacharide pentapeptide and tripeptide murein units (uncrosslinked, middle of chain)"
cpd15501,3,"two linked disacharide tripeptide murein units (uncrosslinked, middle of chain)"
cpd15518,3,(O16 antigen)x4 core oligosaccharide lipid A
cpd15562,3,rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate
cpd15577,3,uridine 5''-diphospho-
cpd15575,3,undecaprenyl phosphate-4-amino-4-formyl-L-arabinose
cpd15229,3,diacylglycerol-pyrophosphate
cpd15248,3,"Inositol phosphorylceramide, ceramide-3 (26C), yeast-specific"
cpd15264,3,"mannose-inositol phosphorylceramide, ceramide-3 (26C)"
cpd15247,3,"Inositol phosphorylceramide, ceramide-3 (24C), yeast-specific"
cpd15263,3,"mannose-inositol phosphorylceramide, ceramide-3 (24C), yeast-specific"
cpd15246,3,"Inositol phosphorylceramide, ceramide-2 (26C), yeast-specific"
cpd15262,3,"mannose-inositol phosphorylceramide, ceramide-2 (26C), yeast-specific"
cpd15245,3,"Inositol phosphorylceramide, ceramide-2 (24C), yeast-specific"
cpd15261,3,"mannose-inositol phosphorylceramide, ceramide-2 (24C), yeast-specific"
cpd15244,3,"Inositol phosphorylceramide, ceramide-1 (26C), yeast-specific"
cpd15260,3,"mannose-inositol phosphorylceramide, ceramide-1 (26C), yeast-specific"
cpd15243,3,"Inositol phosphorylceramide, ceramide-1 (24C), yeast-specific"
cpd15259,3,"mannose-inositol phosphorylceramide, ceramide-1 (24C), yeast-specific"
cpd15300,3,zymosterol intermediate 2
cpd15213,3,intermediate-methylzymosterol-II
cpd15644,3,undecanal
cpd15584,3,alpha-Methyl-D-glucoside
cpd15585,3,beta-Methylglucoside
cpd15654,3,PeptidoglycansubunitofEscherichiacoli
cpd15653,3,Phosphatidylethanolamine (Ecoli)
cpd15646,3,acyl-glycerophosphocholine
cpd15649,3,acyl phosphatidylglycerol
cpd15667,3,"glycerol teichoic acid (n=45), linked, unsubstituted"
cpd15669,3,"glycerol teichoic acid (n=45), linked, glucose substituted"
cpd15668,3,"glycerol teichoic acid (n=45), linked, D-ala substituted"
cpd15755,3,"Palmitoyllipoteichoic acid (n=24), linked, glucose substituted"
cpd15756,3,"Myristoyllipoteichoic acid (n=24), linked, glucose substituted"
cpd15757,3,"Stearoyllipoteichoic acid (n=24), linked, glucose substituted"
cpd15758,3,"Isoheptadecanoyllipoteichoic acid (n=24), linked, glucose substituted"
cpd15759,3,"Anteisoheptadecanoyllipoteichoic acid (n=24), linked, glucose substituted"
cpd15760,3,"Isotetradecanoyllipoteichoic acid (n=24), linked, glucose substituted"
cpd15761,3,"Isopentadecanoyllipoteichoic acid (n=24), linked, glucose substituted"
cpd15762,3,"Anteisopentadecanoyllipoteichoic acid (n=24), linked, glucose substituted"
cpd15763,3,"Isohexadecanoyllipoteichoic acid (n=24), linked, glucose substituted"
cpd15764,3,"Palmitoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine"
cpd15765,3,"Myristoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine"
cpd15766,3,"Stearoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine"
cpd15767,3,"Isoheptadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine"
cpd15768,3,"Anteisoheptadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine"
cpd15769,3,"Isotetradecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine"
cpd15770,3,"Isopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine"
cpd15771,3,"Anteisopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine"
cpd15772,3,"Isohexadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine"
cpd15773,3,"Palmitoyllipoteichoic acid (n=24), linked, D-alanine substituted"
cpd15774,3,"Myristoyllipoteichoic acid (n=24), linked, D-alanine substituted"
cpd15775,3,"Stearoyllipoteichoic acid (n=24), linked, D-alanine substituted"
cpd15776,3,"Isoheptadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted"
cpd15777,3,"Anteisoheptadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted"
cpd15778,3,"Isotetradecanoyllipoteichoic acid (n=24), linked, D-alanine substituted"
cpd15779,3,"Isopentadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted"
cpd15780,3,"Anteisopentadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted"
cpd15781,3,"Isohexadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted"
cpd15707,3,"Triglucosyl-1,2 dipalmitoylglycerol"
cpd15708,3,"Triglucosyl-1,2 dimyristoylglycerol"
cpd15709,3,"Triglucosyl-1,2 distearoylglycerol"
cpd15710,3,"Triglucosyl-1,2 diisoheptadecanoylglycerol"
cpd15711,3,"Triglucosyl-1,2 dianteisoheptadecanoylglycerol"
cpd15712,3,"Triglucosyl-1,2 diisotetradecanoylglycerol"
cpd15713,3,"Triglucosyl-1,2 diisopentadecanoylglycerol"
cpd15714,3,"Triglucosyl-1,2 dianteisopentadecanoylglycerol"
cpd15715,3,"Triglucosyl-1,2 diisohexadecanoylglycerol"
cpd15782,3,Palmitoyllysylphophatidylglycerol
cpd15783,3,Myristoyllysylphophatidylglycerol
cpd15784,3,Stearoyllysylphophatidylglycerol
cpd15785,3,Isoheptadecanoyllysylphophatidylglycerol
cpd15786,3,Anteisoheptadecanoyllysylphophatidylglycerol
cpd15787,3,Isotetradecanoyllysylphophatidylglycerol
cpd15788,3,Isopentadecanoyllysylphophatidylglycerol
cpd15789,3,Anteisopentadecanoyllysylphophatidylglycerol
cpd15790,3,Isohexadecanoyllysylphophatidylglycerol
cpd15683,3,"CDP-1,2-diisoheptadecanoylglycerol"
cpd15684,3,"CDP-1,2-dianteisoheptadecanoylglycerol"
cpd15685,3,"CDP-1,2-diisotetradecanoylglycerol"
cpd15686,3,"CDP-1,2-diisopentadecanoylglycerol"
cpd15687,3,"CDP-1,2-dianteisopentadecanoylglycerol"
cpd15688,3,"CDP-1,2-diisohexadecanoylglycerol"
cpd15701,3,"1,2-Diisoheptadecanoyl-sn-glycerol"
cpd15702,3,"1,2-Dianteisoheptadecanoyl-sn-glycerol"
cpd15703,3,"1,2-Diisotetradecanoyl-sn-glycerol"
cpd15704,3,"1,2-Diisopentadecanoyl-sn-glycerol"
cpd15705,3,"1,2-Dianteisopentadecanoyl-sn-glycerol"
cpd15706,3,"1,2-Diisohexadecanoyl-sn-glycerol"
cpd15801,3,Iso-C17:0 CoA
cpd15802,3,Anteiso-C17:0 CoA
cpd15803,3,Iso-C14:0 CoA
cpd15804,3,Iso-C15:0 CoA
cpd15805,3,Anteiso-C15:0 CoA
cpd15806,3,Iso-C16:0 CoA
cpd15911,3,unknown riboflavin degradation product
cpd15886,3,trans-homoaconitate
cpd15808,3,2-oxooctanedioic acid
cpd15837,3,Cob(I)alamin-HBI
cpd15910,3,unknown degradation product of cbl1 for adocbl-HBI synthesis
cpd15893,3,N5-methyl-tetrahydrosarcinapterin
cpd15904,3,sulfoethylcysteine
cpd15881,3,(S)-3-O-geranylgeranylglyceryl phosphate
cpd15897,3,methanophenazine (oxidized)
cpd15898,3,methanophenazine (reduced)
cpd15892,3,methanofuran b
cpd15902,3,triaminopyrimidine triphosphate
cpd15906,3,L-sulfolactate
cpd15810,3,2-(sulfomethyl)thiazolidine-4-carboxylic acid
cpd15912,3,1-Acyl-sn-glycerol 3-phosphate (branched C19:0)
cpd15983,3,methoxy meroacid ACP
cpd15964,3,keto meroacid ACP
cpd16014,3,phenol palmitic acid ACP
cpd15943,3,"(E,E,E,E,E,E,E,Z,Z) decaprenyl mannose phosphate"
cpd16025,3,phthiocerol precursor
cpd16026,3,phthiocerol precursor bound ACP
cpd15921,3,phosphatidylinositol mannoside di-mannose (tuberculosis)
cpd16020,3,penta-methyl hexacosanoate
cpd16013,3,phenol palmitic acid
cpd15940,3,"carboxymycobactin T (R=8 carbon, final carbon is carboxyl group)"
cpd15950,3,di-methyl behenic acid
cpd16038,3,tetra-methyl octacosanoate
cpd15920,3,phosphatidylinositol mannoside (tuberculosis)
cpd16036,3,tetra-methyl hexacosanoate
cpd16043,3,tri-methyl behenic acid
cpd16007,3,phthiocerol dimycocerosate A (Mtb)
cpd15953,3,Iron(II) mycobactin T
cpd15933,3,bimane
cpd15963,3,1D-myo-inositol 2-deoxy-D-glucopyranoside
cpd15926,3,acetyl-cystine-bimane
cpd16017,3,phthiocol (reduced)
cpd15913,3,2-Demethylmenaquinone6
cpd16060,3,"1,2-Daicylglycerol (Saureus)"
cpd16119,3,"1,3-biphosphoglycerate"
cpd16137,3,amylopectin(n)
cpd16142,3,amylose(n)
cpd16148,3,BglP-EIIBC-phosphate
cpd16149,3,BglP-EIIBC
cpd16164,3,trans-Delta-enoyl-acyl-ACP(n+2)
cpd16172,3,Lev-EIIBCD-phosphate
cpd16173,3,Lev-EIIBCD
cpd16177,3,glycogen(n)
cpd16207,3,sulfonate
cpd16234,3,tetradecenoyl-[acyl-carrier protein]
cpd16238,3,"11,12-methylene-octadecanoyl-[acyl-carrier protein]"
cpd15142,3,Asparagine
cpd16241,3,I3A
cpd16243,3,I3L
cpd16293,3,(10S)-Juvenile hormone III diol
cpd16307,3,Acyl-protein thioester
cpd16473,3,Formylisoglutamine
cpd16468,3,"1,2-Dimyristyl-sn-glycerol"
cpd16330,3,"6-(2-Amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline- 2,4-dicarboxylate"
cpd16340,3,Icosadienoic acid
cpd16342,3,Adrenic acid
cpd16397,3,2-Oxopimelate
cpd16398,3,2-Oxosuberate
cpd16439,3,5'-Deoxy-5-fluorocytidine
cpd16442,3,O-Phosphoseryl-tRNA(Sec)
cpd16437,3,5-Fluorouridine
cpd16438,3,5-Fluorouridine monophosphate
cpd16418,3,6-Methylmercaptopurine
cpd16419,3,6-Methylthioinosine-5'-monophosphate
cpd16421,3,6-Thioinosine-5'-triphosphate
cpd16423,3,6-Thioguanosine monophosphate
cpd04623,3,Isonicotinic acid
cpd08230,3,SN-38G
cpd03017,3,Hydroxytamoxifen
cpd16364,3,3-Dechloroethylifosfamide
cpd04807,3,Carboxyphosphamide
cpd16325,3,Ifosfamide
cpd16367,3,4-Hydroxyifosfamide
cpd16395,3,"2-Phenyl-1,3-propanediol monocarbamate"
cpd16399,3,3-Carbamoyl-2-phenylpropionic acid
cpd16402,3,"5-Phenyl-1,3-oxazinane-2,4-dione"
cpd04219,3,Carbamazepine
cpd16407,3,"2,3-Dihydroxycarbamazepine"
cpd16405,3,2-Hydroxycarbamazepine
cpd16453,3,3-OH-VPA
cpd16413,3,Didemethylcitalopram
cpd11177,3,9-cis-Retinoic acid
cpd16478,3,"all-trans-5,6-Epoxyretinoic acid"
cpd16475,3,all-trans-4-Hydroxyretinoic acid
cpd16496,3,R-S-Cysteinylglycine
cpd16521,3,"2-Oxo-1,2-dihydroquinoline-4-carboxylate"
cpd16381,3,Homotrypanothione
cpd16380,3,Glutathionylaminopropylcadaverine
cpd16464,3,Tryparedoxin
cpd16465,3,Tryparedoxin disulfide
cpd08954,3,Norgalanthamine
cpd01785,3,(+)-Pseudoephedrine
cpd03947,3,Harmine
cpd16526,3,Pumiloside
cpd16528,3,Deoxypumiloside
cpd01304,3,Camptothecin
cpd16540,3,5-Deoxy glucuronic acid
cpd16537,3,Thyroglobulin aminoacrylate
cpd16581,3,p-Coumaroyl-D-glucose
cpd16658,3,4-hydroxybenzylacetate
cpd16652,3,7-carboxyheptanoyl-coa
cpd16657,3,ethylsalicylate
cpd16667,3,generic udp-polysaccharide
cpd16594,3,3-hydroxyacyl-acp
cpd16596,3,generic acyl-acp for phospholipids
cpd16597,3,generic acyl-acp for triacylglycerols
cpd16600,3,generic acyl alcohol for wax esters
cpd16668,3,generic wax esters
cpd16755,3,(R)-Hydroxydecanoyl-CoA
cpd16756,3,(R)-3-Hydroxydodecanoyl-CoA
cpd16758,3,(R)-3-hydroxytetradecanoyl-coa
cpd16757,3,(R)-Hydroxyhexanoyl-CoA
cpd16759,3,(R)-Hydroxyoctanoyl-CoA
cpd16809,3,inositol-mannose-P-inositol-P-D-ceramide
cpd16810,3,inositol-mannose-P-inositol-P-P-ceramide
cpd16817,3,lipids
cpd16807,3,hexadecanoyl-9-ene-acid
cpd16829,3,tetradecanoyl-9-ene-acid
cpd16773,3,3-hydroxy-C22-CoA
cpd16799,3,C26-acid
cpd16763,3,"2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol"
cpd16776,3,3-hydroxydecanoyl-CoA
cpd16779,3,3-hydroxyoctanoyl-CoA
cpd16804,3,free-fatty-acids-diene-even-CoA
cpd16872,3,2-methylbutyl acetate
cpd16880,3,"episterol ester, yeast-specific"
cpd16877,3,"N,N-bisformyl-dityrosine"
cpd16969,3,1-2-sn-glycerol-3-phosphate-C16-C19
cpd16970,3,1-2-sn-glycerol-3-phosphate-C19-C19
cpd16916,3,cis-19-cis-39-C42oyl-ACP
cpd16912,3,cis-19-cis-37-C38oyl-ACP
cpd16945,3,carboxymycobactin-T--R8-carbon--final-carbon-is-carboxyl-group
cpd16924,3,cis-21-cis-37--C52oyl-ACP
cpd16957,3,keto-meroacid-3-ACP
cpd16931,3,cis-39-C57oyl-ACP
cpd16933,3,cis-41-C57oyl-ACP
cpd16899,3,alpha-meroacyl-1-mycolate
cpd16953,3,keto-meroacid-3-mycolate
cpd16903,3,alpha-meroacyl-3-mycolate
cpd16941,3,cis-cyclopropane-methoxy-meroacid-1-mycolate
cpd16988,3,trans-cyclopropane-methoxy-meroacid-1-mycolate
cpd16961,3,methoxy-meroacid-2-mycolate
cpd16963,3,methoxy-meroacid-3-mycolate
cpd16935,3,cis-cyclopropane-keto-meroacid-1-mycolate
cpd16982,3,trans-cyclopropane-keto-meroacid-1-mycolate
cpd16951,3,keto-meroacid-2-mycolate
cpd17011,3,Iso-C14:0 ACP
cpd17012,3,iso-C15:0 ACP
cpd17013,3,Iso-C16:0 ACP
cpd17007,3,Iso-C17:0 ACP
cpd17030,3,pentadecenoate (n-C15:1)
cpd17031,3,pentadecenoyl-ACP (C15:1ACP)
cpd17020,3,heptadecenoate (n-C17:1)
cpd17021,3,heptadecenoyl ACP (C17:1ACP)
cpd17034,3,pentadecanoate (n-C15:0)
cpd17029,3,pentadecanoyl-ACP (n-C15:0ACP)
cpd17019,3,heptadecanoate (n-C17:0)
cpd17018,3,heptadecanoyl-ACP (n-C17:0ACP)
cpd17008,3,Iso-C13:0
cpd17009,3,Iso-C13:0 ACP
cpd17015,3,Iso-C6:0 ACP
cpd17010,3,Fatty Acid (n-C5:0 ACP)
cpd17003,3,Cr(OH)3
cpd17074,3,Acetylated Alginate
cpd17065,3,Pseudomonas aeruginosa LPS core+KDO2-lipidA
cpd17068,3,Pseudomonas aeruginosa Lipid A precursor
cpd17066,3,Pseudomonas aeruginosa Lipid A
cpd17070,3,"UDP-2-NH-(3OH-C12:0),3-O-(3OH-C10:0)glucosamine"
cpd17056,3,Pseudomonas aeruginosa A-band lipopolysaccharide
cpd17094,3,UDP-N-acetyl-D-mannosamine (2NAc3N) acid
cpd17085,3,2-heptyl-3-hydroxy-4-quinolone
cpd17568,3,"ditrans,hexacis-Nonaprenyl diphosphate"
cpd18035,3,Lavandulyl diphosphate
cpd18010,3,Mentholactone
cpd17480,3,"4-Cholesten-7alpha,12alpha-diol-3-one"
cpd17394,3,N-Hydroxyl-tryptamine
cpd17996,3,"3,3'-Biflaviolin"
cpd17483,3,"(25S)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA"
cpd17430,3,p-Hydroxybenzyldesulphoglucosinolate
cpd18026,3,Cholesterol sulfate
cpd17679,3,"3-Polyprenyl-4,5-dihydroxybenzoate"
cpd17947,3,Demethylphosphinothricin
cpd17434,3,3-Methylthiopropyl-desulfoglucosinolate
cpd18045,3,TRIBOA-glucoside
cpd17931,3,Phosphonoformyl-CMP
cpd17429,3,p-Hydroxyphenylacetothiohydroximate
cpd05324,3,Glucoiberverin
cpd17998,3,Momilactone A
cpd17845,3,"1-(3,4-Dihydroxyphenyl)-5-hydroxy-3-decanone"
cpd05459,3,Lampranthin II
cpd18027,3,Pregnenolone sulfate
cpd06560,3,beta-Farnesene
cpd17850,3,Dopaxanthin quinone
cpd17712,3,Laudanine
cpd12117,3,beta-D-Mannoside
cpd17472,3,CDP-ascarylose
cpd18001,3,Menth-8-en-2-one
cpd03024,3,Phosphinothricin
cpd17476,3,3beta-Hydroxy-5-cholestenoate
cpd17286,3,O-Phosphoseryl-tRNA(Cys)
cpd18028,3,7alpha-OH-DHEA
cpd05449,3,Celosianin II
cpd17437,3,4-Methylthiobutyl-desulfoglucosinolate
cpd18002,3,1-Hydroxymenth-8-en-2-one
cpd17842,3,"1-(3,4-Dihydroxyphenyl)-1-decene-3,5-dione"
cpd17843,3,1-Dehydro-[6]-gingerdione
cpd18075,3,Cytochrome-bd-ox
cpd18076,3,Cytochrome-bd-red
cpd18079,3,Cytochrome-aa-ox
cpd18080,3,Cytochrome-aa-red
cpd18081,3,Cytochrome-cbb-ox
cpd18082,3,Cytochrome-cbb-red
cpd11672,3,(Phosphate)n
cpd11703,3,DNA 5'-phosphate
cpd19041,3,D-4-Hydroxy-2-oxoglutarate
cpd12120,3,"1,4-beta-D-Mannan"
cpd01286,3,(-)-Sympatol
cpd17923,3,Eumelanin
cpd17159,3,"2-Amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid"
cpd17928,3,FR 900098
cpd17930,3,Rhizocticin A
cpd17704,3,6'-Dehydro-6'-oxoparomamine
cpd17706,3,Butirosin A
cpd18016,3,"dTDP-4-amino-2,3,4,6-tetradeoxy-D-glucose"
cpd18020,3,5-Deoxystrigol
cpd19401,3,Geranyl-hydroxybenzoate
cpd19423,3,3-Hydroxyethylbacteriochlorophyllide a
cpd08108,3,Bacterio-chlorophyll b
cpd19430,3,Bacteriochlorophyllide d
cpd19440,3,3-Acetamidopropanal
cpd19479,3,"Isopimara-7,15-diene"
cpd19136,3,Plaunotol
cpd19501,3,S-(Hydroxymethyl)mycothiol
cpd19506,3,Tetrachlorocatechol
